OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Confidence
64f99a22a0af7c368c3a0c6ff1badad7,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.997873202
7ae9f80a715366689954628b150aa262,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
13c78195106aa97755a1306f44e1316b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999147423
0079cbb455c36e3e1ec98ce1e4fd7229,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales, Sphingobacteriaceae,Pedobacter,0.991304152
a7271c2ef35c29db252aae43c5742f99,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Gammaproteobacteria Incertae Sedis, Unknown Family,Candidatus Berkiella,0.901360333
d1981b89af829f8d204c677a51151cd4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales, Rhodanobacteraceae,NA,0.999999999
fb0b28dcb90794376993e9b9cac818ae,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.858499744
af1d13b89acb6884962be33ab79afd0b,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Campylobacteria,D_3__Campylobacterales, Arcobacteraceae,Arcobacter,0.999999973
175ecabdb837fbf6e215e59fadaa9982,D_0__Bacteria,D_1__Proteobacteria,NA,NA,NA,NA,0.785745928
e8cb203d2430f462342380da2b0ad92b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,NA,0.999998182
048ee965c7eb2ec189afc42ba3c71076,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella,0.995380095
25732dcf04e1cab95fc16d65931d5fef,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Perlucidibaca,0.97161438
8c5d49dfccdc459de58cc00c10250ebc,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Tannerellaceae,Tannerella,0.999796185
63e7484ee220ebd556bee9803bcaa3b6,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Fusobacteriaceae,Fusobacterium,1
2abdabc194fe37a56dcfebf7e2da8fb2,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales, Nocardioidaceae,Nocardioides,0.999800705
f5bd13ab2ea0d4b491b9fc8bd0ba05d3,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Aerococcaceae,Facklamia,0.999557257
4eb36ba43897019c81765a7143e28deb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Bacteroidaceae,Bacteroides,1
14f849865725cd08e421ef19f8deb873,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella 6,0.999052091
72b5076071ad8ae0709a8a3f9f980ff7,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Family XII,Exiguobacterium,0.999545947
c98cf44a7b52b91670a79f041bd620cf,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Fusobacteriaceae,Fusobacterium,1
dd6fdd30374c6ddc6d2858eaf5c713f4,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Lactobacillaceae,Lactobacillus,0.999999423
6c48e3767d9c05ba290b8ee2c9b70ce6,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
a3cbb9731a09cfc21fc5efddc1c41d46,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella 2,0.999999632
65897a30fc597956a364dc589f0fc995,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Bacillaceae,Bacillus,0.998123818
bb45eca0717f1b03ca048c5a3d56058b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales, Xanthomonadaceae,Luteimonas,0.989071841
7f4cf4cd1fdb50977b469cf845837ea0,D_0__Eukaryota,D_1__Opisthokonta,D_2__Nucletmycea,D_3__Fungi,D_9__Malasseziaceae,D_10__Malassezia,0.999971773
b24f9fd025df2fc6169df9d40e13aaf7,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Staphylococcaceae,Staphylococcus,0.999267326
5517b367407ef8f53ba80ea561843d7e,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Micrococcaceae,Pseudoglutamicibacter,0.740631793
9b507809b36f5c5035f731462b99d31e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella 7,0.999999863
ea913e81d227efbcabe357297a3aed78,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999838303
6df2c0888a4739d5e24f8af366a4e3ff,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales (SR1), SR1 bacterium canine oral taxon 369,SR1 bacterium canine oral taxon 369,0.999899678
f0cad1d002cac5209d6995d8b3708bdd,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Ruminococcaceae,Ruminococcaceae UCG-014,0.999574526
ca80251bf719b82357a66ccbffc1b557,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sneathiellales, Sneathiellaceae,Taonella,0.999999979
dae7e07e1fc4e424f05142f188e822b8,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Fusobacteriaceae,Fusobacterium,0.999999999
cf22bd34f72614cd01d04d7cd6941bd4,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Campylobacteria,D_3__Campylobacterales, Campylobacteraceae,Campylobacter,1
387e31d2a3286d4d5147d22a5a778f5e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Parvimonas,0.999999969
dd3d022d89bc07fd5ff943583ac1deec,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Mycobacteriaceae,Mycobacterium,0.999985021
d634e904bf3aed3b6c6112f688dd28a6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,Brevundimonas,0.999455867
84a4194d92f6c432ca6205a45a0ca4f3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella,0.705423735
d8a4d8a10e3888e0dca05c52637de85f,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.995067354
b3cea810aee7c41c37e3b1c985272c80,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,Methylobacterium,0.999960621
b19f2ea414278c66f1503d2be8bda058,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella 7,0.753618775
169feb418886041d6e39a54a540c4e07,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999988192
a86f354430babb08476dd26a36a4ea9c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.887667599
ee5961ab0bf6e10966514573fb719d69,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.99999775
e8256b80a8cb80704c5fbb4bfa95d2dd,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Family XI,Gemella,0.999985103
eb525c9c98553c65cf5b3c96812736a4,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Meiothermus,1
f5da82a3b69115b48a8d67df8891e73e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,uncultured,0.863889281
c4decc3b04c366d765b531b43e1f9c3c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Musa acuminata subsp. malaccensis,0.993756693
5ff1321260f3eb952cdbcfe1a8224d48,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,NA,1
d5f47d6e98f26ae740920b586fd6ece2,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.999561422
2bb4324d4f4550f5818baa25300fd64d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,Sphingopyxis,0.999954837
5a8e57917639ee2f7756bf2928b2ea86,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Microbacteriaceae,Leucobacter,0.705334627
2516cba8c18b17d911b50890a15a3a35,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,[Ruminococcus] torques group,0.998038667
d1eddeba45b5315e9cde8de65c3fdc72,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.999306463
3ccdd5cd26ac147c48906432cb708730,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales, Nocardioidaceae,Nocardioides,0.997305371
206bb0ac55739ed6270cec0c7dd1b0d7,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.99868283
3afc852a3edcf8388305b260ce22027e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Chryseobacterium,0.999999174
01d43dda6f80c024549040558e69888a,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Subgroup 2, uncultured eubacterium WD264,uncultured eubacterium WD264,0.797254001
004cbbdcb4be71218e6b1670e7f43cc3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Chryseobacterium,0.999999146
d9059208676af686631f92994c5b4dad,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Kineosporiales, Kineosporiaceae,Quadrisphaera,0.996923042
ecd1ac4a5509a39fdf82ab9f25565a78,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,1
afe0ba2e12276388a4026cdbccc38f5e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Oribacterium,0.80862913
a5823be36a222a79306d657caf122eed,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,Shinella,0.936576148
4bdd9de076439cc06d6070666331995f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.886674469
8c035396a778179f038e12f0b4dd906a,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,0.946517617
a05df7f110fedaf4bdc011cc8ab6e4a3,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Campylobacteria,D_3__Campylobacterales, Campylobacteraceae,Campylobacter,0.827162495
24c36612895e1b349b359b6f38f2135b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.953959463
7fe731245dae9da5593897df9df27531,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella 7,0.828608382
35133cd9c238ff8cd09c3851cdb05acf,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.999999995
fffd611b8d0959d9127bdd38ce22e54c,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales, Geodermatophilaceae,Blastococcus,0.744228442
d89cc79af3164e10255848f75e1e7b50,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Planococcaceae,NA,0.811888378
54cdc0d20fa4849a6424756576c65114,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,Novosphingobium,0.962509465
098f9ef0edc1c31ea90eb5c2bb890706,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Bacillaceae,NA,0.989383335
4024dfeca5750ab4db2a6c4f912c63a0,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.819406842
60a56d56a8a1913c8a3bbe056f8a25c1,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.999999999
eabe9601a39252af5246825ec8c24838,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Flavobacteriaceae,Capnocytophaga,0.808673445
64239019d485ac525ebd8e3f87d81150,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Anaerococcus,1
f91d6c4436cd0f406fedcf569c32d71a,D_0__Bacteria,D_1__Tenericutes,D_2__Mollicutes,D_3__Mollicutes RF39, uncultured bacterium,uncultured bacterium,0.86996304
38d1debc0e6837ff37670052a4a9ab15,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999999993
6467ce432c7e8f2ed5484f29e76b9cf0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Massilia,0.863597112
3a6a937b9e11829d68b23a21d2a462ff,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,0.999999999
7bc429fe262f95a5d47b2da7b96d03b4,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Microbacteriaceae,NA,0.999706652
d4bac0f60a85c6f7daa5bd6e5b0d5295,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Brevibacteriaceae,Brevibacterium,0.939690135
5102d7581fd95fc2a44e74788ea873f2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Amaricoccus,0.909888658
47fa489da76b3bf30a1a6d8c2b8939c7,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999994
be448d15d6244e33bb01e8cb52302277,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Bacillaceae,Anoxybacillus,0.871007422
6563d60151698981d082f69065af1da8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.999999995
4bdaa189f8e7a53f902fcd020d542f8c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Pseudomonas,0.991970156
fbb62f38e73046513678111f768b1937,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales, uncultured,uncultured bacterium,0.998294495
1e898d272b8878e0d434c88d3ab8622e,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Dermabacteraceae,Brachybacterium,0.999086559
05118e4ebf1f12c92f5cf940e869792f,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Subgroup 2, uncultured eubacterium WD261,uncultured eubacterium WD261,0.808126801
c7192d6e77f0afbc70cc0675de0b9555,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,NA,0.999999182
906e20ca04fe1f5644f02211e17cd3b2,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Lachnoanaerobaculum,0.999998774
a0aca967af6e6559f17dedf6a1eadf6e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.999390798
188c178c74b382a4696c32a2ff1ce999,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.99999376
fedf6f1e4fc2873add186f552a46640e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Blautia,0.99979084
83b3ceaecfa040136b01808aefbf826c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.99999999
40667e6bfede0d9daec12d23f3898aa0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,Methylobacterium,0.999999918
ff515510743ef9e67f5867f76b515c65,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Flavobacteriaceae,Flavobacterium,0.957069253
5366dd3c81cb5fc28d740f38c72f4bb2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,NA,0.999992083
24fb528b6ca9a716330b2ca7d86cde8d,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.993237291
8c969f0fedcafb3baa8a70c6b7f075bf,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.997846933
b40ae421b98f5f32b9784a9518802dfd,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Deinococcaceae,Deinococcus,0.999999901
18553b206344bb683cdf6c54a1e70e4f,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,Megasphaera,0.999995195
d727472085d3d592372203168db2752f,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,NA,1
138b1c8a1109e0069d7cc7d68ad6152b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Pseudomonas,0.999999932
49f6e80afe8d55f25cc8b49446f6ce4d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Flavobacteriaceae,Flavobacterium,0.999999379
f49ebfbee8233df121234b2a1fd3078d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, p-251-o5,uncultured bacterium,0.999904183
0cce95eef2ae14ccd6708caa2c561c40,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,uncultured,0.810762996
88d0b708bef84cb59da26ca900311df9,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Pseudomonas,0.989004436
e753ec6253e32750fc6b60f8f1f3504a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,NA,NA,NA,0.999598718
9f52f7972d50645b631b689a02be7003,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,Taibaiella,0.992577075
76bff18cd0589c6cf304350c3352821f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,NA,1
f9fab06b3dd2b4aa17c1dcd5ca649d3c,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales, Geodermatophilaceae,Blastococcus,0.998481284
b68ca6bd8c352430bafc507156f4da06,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Lactobacillaceae,Lactobacillus,0.999990905
2638093f6c23a1b8e8751b3b94ece411,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales, Sphingobacteriaceae,Sphingobacterium,0.99999645
7e580d0a03185f4b7a870eaa6ed2294d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Cellulomonadaceae,NA,0.979155549
891c7f6a9373440aba7264b0e9c3972b,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Streptobacillus,0.999509694
e9173c1e3264e3b121b4c9f280a439d2,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Fusobacteriaceae,Fusobacterium,1
3804334244358f6c16a403bf011208de,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,Methylobacterium,0.999999934
0b48cf5ff9e24513ce3e226a933df51a,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Blautia,0.955218945
67774c22ebc72dad417cf7fcc6ee272b,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Fusobacteriaceae,Fusobacterium,1
38ca4be8622e79f6405219c04395586c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Ruminococcaceae,Faecalibacterium,0.998686586
29390681c657322eb71cddbca1ddd4d8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Chryseobacterium,0.970046844
47f582883a7e4b4bb0a633a1e0842593,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999943901
04e5f865eca0e0b928d65d6007f51074,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella,0.885840311
e5ddadf7994a5f4b3aa2ab3263b0c585,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Cellulomonadaceae,Cellulomonas,0.997906681
579c6437bfe68de703c9b6129a0757a6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Tannerellaceae,Tannerella,0.999977497
a3757ff0e123e6de1092664ad32414b2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999797983
736af48bac92273f031659162a3c29c8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Haemophilus,0.921212621
b030e04595eac5d8f4cba24a8a036b6f,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Johnsonella,0.999999935
beb7f7284fdc4fabc9a2e3ff6e5f359c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.788969689
846bae8dd2231db33177cfd8b0c02c80,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Micrococcaceae,Rothia,0.999037688
c49637fbf45565e5f32109dbd5b48dbf,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Micrococcaceae,Rothia,0.853288587
2985b6461c2590bbea54b206025400ce,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.942243021
a1dbc7b110129083077a064d014af3e6,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Anaerococcus,0.885108594
1a9848c5cc9ad1f2b3a5f0de7d827c25,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Subgroup 2, uncultured eubacterium WD264,uncultured eubacterium WD264,0.798505591
60e485e744cff85ab7a97ec7fe01db24,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Planococcaceae,Chryseomicrobium,0.976612391
dbd056a35d7390274174d3ac46f696d8,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.997869611
ba6ef178b2507e993fbfd73626597a63,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Streptococcaceae,Streptococcus,0.999850143
ed77dac80c2a3597fa8428d2f00019e0,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999989221
919d43d0a2d78c7dd0bf20a26dea73f8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Haemophilus,0.927982115
45424136350be137523287d682c9eea4,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Lactobacillaceae,Lactobacillus,0.758318159
eb90235ac304b8ed594cadfc2f562b4f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Devosiaceae,Devosia,0.829968165
1261f2d3d25c80ea7b02bc92fc709f64,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Staphylococcaceae,Salinicoccus,0.729520468
b0b0d08738d515b466602c73a36801e0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Alloprevotella,0.999106868
a509678ae70ad656023173fb7dd53a48,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.895460322
498f07f4d60101998671fba23af68475,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,Methylobacterium,0.999966563
e9d1a95a9b68c2ce5293be087dd0083f,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.999562782
d6088c649a3d6db58128a1bb083e68fb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Paracoccus,0.95686766
0aad8b202e301b0ece2a36ee3727cb25,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Helcococcus,0.99927
09df0f263876881e02cbd297f36ef74f,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Fusobacteriaceae,Fusobacterium,0.994114819
